content,主题,故事,人物,影像,效果
唯美的剧情，精致的制作，颜值爆表的男女主角，amazing!,-2,1,1,-2,1
情不知所起，一往而深，整部影片都给人一种美的不真实的感觉：景美、情美、意境美，很久没看过这么好看的电影了，结尾处男女主的相视一笑，让我相信这一切并不是一场梦，而是他们的再次相逢,-2,-2,-2,-2,1
一直都很期待一部关于娱乐圈的电影 ，看了之后很满意，有喜有悲，但更多的是偏向于喜剧，主角的表演都很用心，场景和音乐都很美，很搭配，李易峰很苏，但是还是一个大男孩，也会幼稚，感觉这个人物塑造得很饱满，就图一乐嘛，值得一看的电影,-2,-2,1,-2,1
电影院听歌的效果确实不错，电影中音乐搭配的很好，大幂幂有一丢丢显老，表演上很到位（哭戏），彩蛋不错。,-2,-2,1,-2,1
没有粉丝滤镜的说一说，陈国辉能力一般，电影较平庸，剧情没什么营养和情怀，画面美，后期音效不够好。演员颜值不错，演技还可以，台词也没问题。就是可看性一般，有少女心的会特别喜欢吧。不是烂片，也算合格的院线商业片吧。,-2,-1,1,1,-1
故作恐惧的电影。,-2,-2,-2,-2,-1
国产恐怖电影好像都有个通病，不是故弄玄虚就是人吓人。,-2,-2,-2,-2,-1
故事还算不错，拍的就不怎么样了，挺无聊的,-2,1,-2,-2,-1
故弄玄虚，实则无聊,-2,-2,-2,-2,-1
晚上做的第一排看的音效真是够瘆人，成本有够低的片子处处能见粗糙感吓人的多地方也没多少个，剧情感觉比国产同类片子好一点,-2,1,-2,-2,-1
这片子是真的让我哈哈，恐怖也不恐怖，套路还很智障。两分送给车艺莲，她长得真好看呀,-2,-1,1,-2,-1
我已经无力吐槽，不知道天朝这些导演脑子是怎么了，里面的一些场景简直就是神同步宫崎骏爷爷的悬崖上的金鱼姬，你当中国人民都脑残没看过外国动画吗，抄的这么明显智商真是硬伤，还咕噜咕噜美人鱼，坐等这部片子和汽车总动员一样被打脸。,-2,-2,-2,-2,-1
制作严重有问题，配乐声大到吵死，人物说话小到蚊子听不见...这种制作，太不用心了，怎么好意思拿出来播放。,-2,-2,-2,-2,-1
八几年拍的美人鱼也比他强，粗制滥造，国产动画的败笔，影响孩童心智的毒瘤,-2,-2,-2,-2,-1
为什么一堆业务团队找了一堆业务演员拍了一部这么业务的视频,-2,-2,-2,-2,-1
能把碎碎念拍得这么扁平、无趣，也不是成本限制所可以解释的吧。整个画面，从演员表演、空间概念到声音设计都非常含糊潦草。翻来覆去，说的都是同一样事。儿子的很多话，感觉就是导演自己跳出来说的。其中有一些文绉绉的，能叫台词吗？,-2,-2,-1,-1,-1
试图表现生活的本像，但截取的部分都过于的随意，再加上台词和技术层面的东西不够成熟，整部影片看起来有种真诚的笨拙。但不时的能看到一些导演的小心思和饱含感情的表达，影评人对文艺片新导演还是过于苛刻了。,-2,-2,-1,-2,-1
这什么玩意，粗制滥造,-2,-2,-2,-2,-1
2018.2.17家.可能有小说做基础，至少故事方面比同类微电影强不少，然而制作粗糙，演员表演拙劣，不过，海报设计的还不错。,-2,1,-1,-2,-1
"我终于知道分这么低的原因了……
又红又刻意……
完全不符合现实，故事的发展我真没看到是拿什么推进的…这导演功夫也太差了吧？？音乐也真特么的突兀的要死……
女儿说转变就转变，真特么无语?_?……
为了萝莉我也是一把泪啊……",-2,-1,-2,-2,-1
每次情感的宣泄都有些突兀,-2,-2,-2,-2,-1
老顽固背负忍受等待救赎却从不进行自我改造，20年前的故事桥段，现在显得很过时了，情感戏很生疏，镜头力求处理的文艺，但节奏把控不好,-2,-1,-2,-2,-1
强行文艺！狗血的故事，混乱的剪辑，尴尬的台词，还要重映？想钱想疯了吧？！,-2,-1,-1,-2,-1
三星给电影，完整得讲了一个故事，虽然影片很多衔接的地方显得比较生硬。一星给老戏骨，演过神医喜来乐的那个老演员，演技精湛。,-2,1,1,-2,-1
故事还可以，拍得演的都不好。,-2,1,-1,-2,-1
思璇太坑队友了，片子制作水平还不错，值得一看,-2,-2,-1,-2,1
还是烂透了的天朝恐怖片,-2,-2,-2,-2,-1
"这是一个探险的故事。但是故事性相对比较弱，人物塑造不够立体，但是推荐还是因为气氛、影片色彩和摄影都恰到好处。种晃动的手持镜头还是很棒的，很有纪实感。让我有钟看文艺片的错觉。
",-2,-1,-1,1,1
故事的确不够圆融，但也如澎湃新闻报道的那样，至少这次影展上，在电影语言的运用上面，手法丰满并且独树一帜，所谓瑕不掩瑜。,-2,-1,-2,-2,1
好的故事，却失败在想要利用六十分钟的时间给表达出来。就算再简洁老到的剪辑，也难以把观众带进电影中去。如果把电影归类为后现代或者实验电影，却又显得不够隐晦......,-2,1,-2,-2,-1
#FIRST10# 配乐堆积成灾，剪辑节奏恣意妄为。导演说，原本是拍网络大电影，就比较理解为什么会是现在的成片了。最后音乐里的敲击声，问导演是什么，他说其实是，催眠??据说是为了续集准备。,-2,-2,-2,-2,-1
气氛营造可圈可点。,-2,-2,-2,-2,1
过程抄七宗罪，结尾抄沉默的羔羊，其实都无可厚非，这个冷面侦探的模式好好拍也是能玩下去的。然而电影的表演太死板僵硬，配乐简直是历史级的灾难，刻意营造的雾气也太过装腔作势，青年电影节也不应该只满足于此。,-2,-2,-1,-2,-1
想把一个侦探片拍得既玄乎又能让大家都看得懂，可真不是件容易的事儿。,-2,-2,-2,-2,-1
三星半 摄影中肯，剪辑狼狈，美术青涩，表演？？？ 反正都接不住故事的大锅。但是有片大雾撑场，留住了体面。,-2,-2,-1,-2,-1
标准的好莱坞爆米花，又爽又嗨，所以还挺满足，算是达到了预期！被片子里的机械动力学以及各种花式机关唬住了！某些桥段居然还有种迷之民族自豪感，原谅我…不过现实是残酷的，抛开为了国内市场而采用的国师和卡司外，彻头彻尾外邦制造，剧本、服装、配乐…能自己上的都包办了，差距太悬殊！前路漫漫…,-2,1,-2,-2,-1
只是一部国师重新证明自己票房实力的作品，好莱坞班底，全明星阵容，九十分钟片长，都是刷新票房纪录的保障。唯一让国师体现实力的就是对视觉场面的把控，城墙的五军作战，漫天的孔明灯，汴梁城沦陷，以及片头万众期待的饕餮大军重现“圣盔谷之战”，其他的都不值一提。,-2,-2,-2,-2,1
能与好莱坞匹敌的标准商业爆米花，场面宏大！因为Made in China，所以我加了点分。很多东西仔细推敲其实很有问题：五军的设置必要在哪里？饕餮拖走同伴死尸为何？威廉·达福盗走炸药的情节意义是什么？……反正好多疑问，是时间太短没能好好讲透？黄轩居然只有1句台词…陈学冬根本就是酱油~随便看看吧~,-2,-1,-2,-2,1
恭喜张艺谋导演！挟金狮金熊功力，成功跻身好莱坞二流怪兽大片导演之列！电影紧张有序，按五个方队，六个阶段展示了我文明古国的长城、响箭、孔明灯、鼓乐队、火药等神器，场面壮观，气氛热烈，四夷宾服！特效和场景真热闹很花钱，堪称人山兽海的一场视觉兽宴！（没错字）,-2,-2,-2,-2,1
经典灾难片套路，张艺谋在一部好莱坞特效大片基础上，充分发挥了团体操美学，完成度很高。真是比他同龄人导演强太多了。,-2,-2,-2,-2,1
一星半，失望透顶。西式的特效怪兽与张艺谋大型精神文明建设一样的方队团体操格格不入，好像一边准备打仗，一边要上台表演，更像一个中西结合失败的怪胎。五军设定完全是摆设，搞不懂有何意义。所谓好莱坞经典剧本模式，实际就是烂梗与套路。故事讲得无趣，节奏也不好，别甩锅演员了，谁演也是烂片,-2,-1,-2,-2,-1
张艺谋的视觉元素+爱德华兹威克的文本碰撞出了微妙的化学效应，不过确实比较像一个发生在中国平行世界的故事。影片在动作戏上的设计非常惊人，两场饕餮攻打长城的场面可看性极强，不过结尾30分钟还是有一种突然预算掉线的感觉。景甜在本片中的表现可以让那些看扁她的人闭嘴了。,-2,-2,1,-2,1
画面不错，适合喜欢大型晚会或者文艺汇演的朋友们。特效大概就是升级版九层妖塔低配版独立日水平。演员相当尴尬，英文台词尴尬，艺术体操表演尴尬，角色定位更尴尬。国师为五斗米折腰的气节实在是令人欣赏,-2,-2,-1,-2,-1
张艺谋在英雄、十面埋伏甚至是黄金甲时的问题已经解决了，他仍旧在迷恋仪式美，和看上去没什么意义的碍眼色彩，不过好的班底执行力更优。剧本核是扎实的，不会太漏风，反派也设置够强，但最差是群戏（堂审好），以明星个性论，有角色丢失，景甜是可以被取代，但自身表演没问题，好于三将。节奏是好的。,-2,1,1,-2,0
不觉得是“伟大的尝试”吗？我觉得效果不错，虽然中西结合得有些尴尬突兀，但是也没难看到一分不值吧。虽然很多偶像充当演员，但是戏份不重。我相当支持这种强力的文化输出品。还是张导的味道，熟悉的宏伟壮观的味道，两个字“大气”。,-2,-2,-2,-2,1
靠特效和明星撑着的电影。看到把人拿绳绑着放下去的攻击模式，我要笑哭了。,-2,-2,1,-2,1
拿腔捏调，能力不足。有重构叙事线的野心然而也不过是打乱和重复。人物魅力和神秘感完全来自被调整的故事结构而非人物本身，事实上人物个性都贫乏得可怜，越完整情节越失望。构图精细却没有处理好镜头衔接，航拍有姿态没力度，更不用说韵味甚至浪漫。音乐滥用极差，配不上梅林茂。床戏最差。,-2,-1,-1,1,-1
三星半，风格成为本片最大的特点，各个方面都在促成这种风格。浅野忠信那条线过于突出，无论是表演还是情节设定，都有意外的惊喜，使得我即便对之前有些碎片的处理以及剪辑有不满，都会暂时忽略他们，而在最终随那几下变化而获得足够的满足。而影片在细节上的用心和呼应，都让这片更有得聊。,-2,-2,1,-2,1
内地电影少有的可以称为“导演的艺术”的作品。像失神的昆丁，像疲软的姜文，总之不是恰到好处的状态。反复的高潮错置和间离效果都不是故事的内在需要而是导演个人的恶趣味。招招精彩，却满盘皆输。这是拍给知音的，但，不好意思我是正经观众。,-2,-2,-2,-2,-1
形式大于内容，做作极了，但是我喜欢。反正漂亮的电影做作一下跟晴雯撕扇子感觉差不多，再怎么胡搅蛮缠也是赏心悦目。喜欢最后一枪崩了大儿子的戏码，足够狗血，足够豁得出去,-2,-2,-2,-2,1
中国电影一次前所未有的呈现，太让我沉醉。讲一个值得去留恋的时代消亡过程，风格上非常程耳，内核却较《边境风云》很不一样，在类型框架内有着私人化太多的艺术表达，腔调、酷劲、形式感、甚至恶趣味都更足。程耳对影像的感知存在一种令人着迷的独特魅力，拥有这般才华的华语导演已经很久没出现过了。,-2,-2,-2,1,1
太可惜，华谊真应该找银河映像来拍。想象上海，架空上海，找一群北方人演上海人，布景服装道具新鲜锃亮光洁如昨日新制一般，统统都没有问题，问题出在没有处理好叙事风格与视听风格、写实化风格与表现性风格之间的关系比重。演员表现，葛优完败给了浅野忠信，是天生的气场问题。,-2,-1,-2,-2,0
