content,主题,故事,人物,影像,效果
本以为是部怀旧青春性喜剧，越往后看却越发沉重，不同于欧美天才类影片的传奇励志造梦，#少年班#充满着绝望悲伤破碎幻灭，这是中国特色的青春，撕去它的荷尔蒙表象，留下的是赤裸裸的阶级，等级与贫富差距。这不是天才的悲剧，不是教育的悲剧，是社会与时代的悲剧。,0,-2,-2,-2,-2
片子本身不错，摄影剪辑都棒，但片子有点怪，中文名少年班，英文名周老师，但其实有点像混搭了老师和学生，杂糅到一起，关注特殊群体的青春片。想要拍成《心灵捕手》，失败了；想拍成《致青春》，也差了火候。到最后只能是导演的青春纪念片。“少年班”本身是个好题材，励志张扬，但拍这样，有点毁。,1,-2,-2,1,-1
浪费了一个很好的成长题材，为迎合市场，还是不可避免地陷入了大陆青春片的“类型怪圈”，拼段子抖机灵谈恋爱最后淹没在现实的海洋，介就素青春？太辜负所谓的高智商了，倒是有一句台词说得没错——“这是格林童话”。有一种人是金枪鱼，有一种人是鲶鱼，其实想想怎么拍好这两种鱼就可以了。,1,-1,-2,-2,-2
三星半，董子健前面看着不行，后面演得确实好。立意、故事性、演技、剪辑都没啥大问题，比较成功的国产片~,0,0,0,0,-2
完成度还不错的青春电影，关注的题材巧妙，裸奔戏泼水戏表白戏都还让人印象深刻，可是组装在一起就像拼接失败的次品，因为起承转合有很大欠缺，导致虽然每个铆钉都还精彩，但焊接在一起就会显得突兀，比如周老师的突然下跪，刻意而低端。遗憾的是没能深层次剖析少年班群体的问题进而探讨整个教育话题。,1,-2,-2,-2,-1
审美真的不行还自我沉醉，故事也是，也就剪辑能看看了。还有弱智的爱情和不成章法的对白，真的挺...这些心理问题少年们也是非常欣赏无能。那几个唬人用的表现镜头有点意思。弄不清前后割裂的几个主题是想搞啥，特别是走向暗黑之后又洗白，彻底乱了。这种靠剪辑拉开与烂片距离的行为也是违法吧。/4.0/,-1,-1,-2,1,-2
无主题无结构整部电影散乱得吓人。电影除了剪辑用光格外精彩以外，可能最大的优点就在于选演员了。周冬雨平淡的五官与电影气质格外契合，风吹头发扫过脸颊脸上的小绒毛在阳光下让人很轻易就想到青春的样子；王栎鑫坏笑翘起嘴角很有一番年轻时陈冠希的感觉；董子健演技一如既往得自然；王大法自带喜感。,-1,-1,1,1,-2
还是可以看的 没觉得有说的那么差 可能是一只对异类少年题材的偏爱 董子健演技很好呢,1,-2,1,-2,-2
果然精华都在预告片里。实际是三无影片，没主题没故事没人物，根本不知道导演要表达什么。不满被说拔苗助长，不满被指有心理问题，结果还是把一群少年天长拍成神棍流氓，真够讽刺。,-1,-1,-1,-2,-2
把综艺节目搬上大荧幕不知道中国是不是第一个，但是中国人疯狂的赚钱欲望绝对是第一，请可怜可怜看电影的人，这么没有内涵没有艺术的作品请不要进入电影世界，不然中国电影水平永远高不了,-1,-2,-2,-2,-2
我感觉类似同样的综艺类影片以后可以统一归类为“综艺电影”，不参加文艺水准竞争，可以理直气壮的表明我们是来收票房的，由此也免得遭受真正在努力辛作的电影导演们的诟病。其实作为一期综艺还是可看的，也能理解也愿意为这些人的努力贡献票房，没必要打着电影的名声拍综艺，这样反而千夫所指。,-1,-2,-2,-2,-2
四星。1.甩开《超能陆战队》这种屎片几百条大街。2.西游记新编，无论从故事创作还是动画特效都是无懈可击，完全的好莱坞动画水准，亮点在运动镜头和主观镜头，还有牛逼的3D视效。3.悟空的封印之所以解除是因为认同流儿的正义、勇敢和惩恶扬善的价值观，这就够了。,1,1,-2,1,1
国产还是支持下吧,1,-2,-2,-2,-2
鼓励性五星。虽然能明显感觉到导演需要一个好编剧帮他写故事，以及有钱和没钱交替如余弦函数一样波动的画面质量，但整体而言还是太感动了，就是那种，终于有个国产导演愿意把我当人看的感动。今天周一，朝悦七点满场，坐第一排看完的，你们感受一下,1,0,-2,1,-2
从小看到大的题材，很喜欢里面的戏曲元素！,1,-2,-2,-2,-2
简单的剧情，一对新婚夫妇结婚前的家长里短和矛盾冲突，说实话对台湾这类轻喜剧始终不太感冒，有些无聊！,-1,0,-2,-2,-2
其实大可不必沿用杜拉拉的故事，杜拉拉强调的是事业女性和工作精神，原作本就不算成功，这一部去讲放弃，就更加无力。男女主角的爱情戏写得很差，完全不是现代人的感情。林依晨和李佳航的表演都值得肯定。,-1,-1,1,-2,-2
很不错的一部青春励志片，毕业即失业，求职与创业，剧本真实，清新脱俗，语言风趣，情节感人，兄弟情深，形象丰满，性格鲜明，音乐更佳，只有部分剧情狗血和粗糙。青春不仅要有冲动，更要有恒心和毅力，要针对目标努力奋斗，才能获得成功。多一句：乱撒网般地打推销电话只会让对方讨厌受骚扰，没什么收益，反倒取得更坏的效果，被厌恶被辱骂，而应该下功夫针对特定人群有艺术有研究的推销才能收获成功。,1,1,1,-2,-2
真正以大学毕业生现实命运为题材的黑色幽默电影 真实地反应他们“追求自由 桀骜不羁”的青春 主要讲述了怀揣梦想的三位大学生面临着毕业后的职业选择 在经历过应聘 上班 辞职等一系列现实与内心的挣扎后 决定自己掌握自己的前途 化身奇葩甘蔗男 在追逐梦想的过程中上演一出让人亦哭亦笑亦怜的创业旅程,0,0,-2,-2,-2
故事还有点现实意义 讲了大学生毕业后找工作的艰辛 不过故事讲得比较粗糙 观赏性不强,1,-1,-2,-2,-2
冲着题材本来也想去看的，格瓦拉的免费场看下来也是庆幸没去浪费这个钱，先不说男主有多叫人着急，导演/编剧你留意下现实就那么难吗？你就这么找工作这么创业的啊？！脑子被门夹坏了吧！看三个穷逼直男癌傲娇装逼两小时也是醉了！,1,-1,-1,-2,-2
本来看到是创业的题材还有点想看，看了预告片觉得这个电影画风怎么那么像电视剧，BGM和剧情也太不搭了＝ ＝预告片里没看出什么精彩的，不知道是不是没剪辑好的问题，不过看了预告就不想看了。。因为没看所以不打星,1,-2,-2,-2,-1
广告片，糟蹋了丽江。我觉得现场中宋城演义集团的老板可能是认为中国人太多，只要有一部分人能接受这种低俗的脱离现实背景的人造娱乐就能赚钱。河南开封搞了宋城还算沾点边，丽江、三亚在搞，是想全中国回到宋城时代？打败目前流行的明清街模式？,-1,-2,-2,-2,-2
主题很棒，国产动画越来越有水准了,1,-2,-2,-2,-2
一部及格的爱情片 有些地方挺搞笑的 尤其男主女扮男哈哈 彩蛋是亮点,0,1,-2,-2,-2
很不错，非常接地气（有些时候很搞笑）又很不接地气（毕竟是明星的爱情）的轻喜剧爱情片,0,-2,-2,-2,-2
看完啦，感觉三星吧，个人炒鸡喜欢娱乐圈题材免费再送一个星，男主苏星宇真是幼稚到让你又爱又想抽他，而吻戏处理的简直想让我冲进大屏幕?(? ???ω??? ?)?眉姐是我第二喜欢的角色，其他人也不错，各有亮点，这电影连狗仔都演的惟妙惟肖?(^?^*),1,-2,1,-2,-2
"是一部纯美的浪漫爱情喜剧片，但我更喜欢主题曲中那句“别把放弃当洒脱""是啊，对于爱情是这样，对于亲情友情又何况不是这样呢，大多数的我们太容易放弃，只为了寻求自己所谓的洒脱。",1,-2,-2,-2,-2
画面，场景都很美，男主很苏啊哈哈哈 ！第一次看这种题材，蛮不错！还是有点小惊喜了！,1,-2,1,1,-2
如此浪漫可愛的电影，太喜欢了,1,-2,-2,-2,-2
题材新颖，满足了我的一颗少女心，珍惜身边的爱人。,1,-2,-2,-2,-2
虽然知道是披着娱乐圈题材的爱情电影，但还是冲着娱乐圈题材去看了，还不错，是一部合格的爱情电影，画面精致，插曲好听，演员可能是太熟悉这些身份，所以都演得很到位，特别是陈数的眉姐这个角色，符合我想象中霸气经纪人这个形象，这部电影可以拓展一些剧情改编一部电视剧，如果拍了我会看的,1,-2,1,1,-2
挺好看的爱情电影 我很喜欢的类型 苏星宇和甜心的吻戏简直太美了 好缠绵啊 满满的爱  看过之后觉得找到爱的人 就要坚持和他在一起啊  据说有俩个彩蛋 可我只看到一个 就走了 看来要再去看一遍啊,1,-2,1,-2,-2
故事挺好看的，有几个瞬间触动自己的少女心啊！太赞了！很棒，新颖的题材，片尾的彩蛋很好看啊。,1,1,-2,-2,-2
题材挺吸引人，俊男美女的组合也养眼，杨幂终于不再像小时代里的台词一样平淡了，哭戏也还不错，李易峰倒真的挺亮眼，台词意外的还不错，开始重逢冷漠的眼神和吻戏的眼神很入戏，陈数气场十足，有范，BGM很应景很喜欢，画面很唯美，但是剧情比较平淡，总体评价是一部不错的爱情商业片。,1,0,1,1,-2
今天去看的，很甜蜜的爱情片，中规中矩吧，但题材蛮新颖的，第一次看娱乐圈题材的片子，挺新奇的，男女主表现也还好，不过cp感确实没有，颜值很高，综合打四星吧,1,-2,1,-2,-2
挺好看的，我喜欢这样的风格,1,-2,-2,-2,-2
有些电影是浪费时间，而有些电影是毒害孩子，而这部电影是毒中之毒！1.混乱的形象毒害孩子的世界观：科学和玄学的乱搅，成人段子乱入儿童世界；2.摇摆的态度毒害孩子的价值观：反复的不帮帮不听听；3.负面情感侵蚀孩子的意识：多次碾压式的自责无助；4.垃圾的角色破坏孩子的心里榜样：自私，暴力，背叛,-1,-1,-1,-2,-2
迷一样的垃圾片  剧情垃圾  人设全部照搬宫崎骏爷爷  教育意义可以说没有 能不能用心点？  国产就不能多一点良心吗,-1,-1,-1,-2,-2
首先，电影用了大量累赘的片段，其实故事情节很简单，很空洞，没有让人很出人意料的情节反转，却平白无故的设置了很多悬疑，最后让观众越看越没劲。情节太老调，没有任何新意，题材也是俗套的妓女和良民的纠结爱情，关于接纳，关于救赎……看得出来导演想把电影拍的深刻一点，却还是走向了烂俗。,0,-1,-2,-2,-2
人物造型设计，动作表情是葫芦娃的水平，剧情发展设计是大头儿子的水平，内涵励志是倒霉熊水平，对古典文化传承推广的作用相当于两个虫子！,-1,-1,-1,-2,-2
天眼看到的是真相本质，是天机，此为本部电影的内涵，知此才能看懂电影。片中充满了哲理和神话故事，看似荒诞，实则是对真理与真相的表达。实是一部非常优秀的影片。,1,-2,-2,-2,-2
題材還蠻好的但1.拍得有點平 2.確實有歸屬的人無法體會。好在意遺體是不是真人。媽媽說普通話的時候好像忘詞一樣是故意的還是演技問題？爸媽都說上海話兒子長在日本成年回到上海卻一口京片子是怎麼回事？,1,-2,-1,-2,-2
外来视角带有偏见的观察，女主角一脸生无可恋的性冷淡，访谈记录式的作者电影，被反华文化渗透的价值观，植入无限吐槽版的《山河故人》，然而后者明显格局更高更有普世可看性。文革黑历史挂在嘴边重复来颠倒去，却掺杂着对前夫的厌恶将吐槽混为一谈，广电仅仅是点名批评实在太心慈手软。,-1,-1,-2,-2,-2
