content,主题,故事,人物,影像,效果
画风十分粗糙。鱼丸与咕噜的原型虽然是宗介与波妞，但外表形象有天壤之别，宗介与波妞一看就是两个可爱的小孩子，而鱼丸的发型看起来有些古怪，咕噜的长相看起来并不像一个小孩子。除了外表形象，人物性格也不如原版的。鱼丸刚认识咕噜时，不让她吃面条，说：“你是鱼，你就得吃虾饼干。”这显出了等级观念，他认为他作为人就比鱼高贵。宗介有好吃的就想让波妞也吃，绝不会高高在上地抢她的食物。再说说咕噜，她的阴暗面十分可怕，动不动就把鱼丸的氧气泡弄坏，让他在水里无法呼吸。波妞绝不会这么残忍地折磨人。结局也十分负面，美人鱼把鱼丸的一切关于咕噜的记忆都删了，就因为他是人类。可是，人类不一定都会伤害人鱼族啊，为什么是人就得失忆？她完全可以根据情况灵活地处理问题，让对人鱼族没有威胁的人类保留记忆，只防备那些有威胁的人类就行啊。,-2,-1,-2,-1,-2
国产动漫的画风越来越好了呢，支持,-2,-2,-2,1,-2
画面很可爱呢，小朋友看了一定开心,-2,-2,-2,1,-2
几大镬。糟糕的画风，廉价的建模，老套的笑料，土洋混搭的流水账故事，时不时还得掉掉书袋以显示创作者的文化功底，结果既无法讨好儿童观众也无法取悦成人观众。蔡志忠是不是研究佛学研究得有点走火入魔了呢？,-2,-1,-2,-1,-2
画面美，不愧蔡志忠！比大陆近年丑怪画风好多少倍！但总框架比较弱智，漏洞惨不忍睹，桃花源变成三星堆，广告山海经而内里却借聊斋，与盘古论道而自通天下第一剑法，悟道后还要为外星首领痛哭，以及片尾花絮里浓缩聊斋两个故事，都令人惋惜蔡志忠草率仓促只图热钱不为后世留精品。,-2,-1,-2,1,-2
画面感十足，致敬和怀念自己的童年时光，跟人学习本领不如自己战胜自己，将神话故事和山海经结合在一起，有很强教育意义，但是真的不过瘾啊，蔡志忠的漫画风格没有丝毫体现，幽默更是难觅，如果跟《大圣归来》比，无疑就是完败。,-2,-2,-2,1,-2
这应该是给学龄前儿童看的吧。不知道为什么国产动画的画工越来越退步。,-2,-2,-2,-1,-2
编剧真是要奇幻连连看啊，故事有点杂乱难看，画风有点奇怪，不伦不类，对白考究了一些，小朋友不爱看,-2,-1,-2,-1,-2
尽管台词的文笔在国产动画片里算是比较好的，然并卵，画风依然让人挺矬，比画风更让人嫌弃的是人设（尼玛，一看到猎人的五个女儿的形象，我整个人都不好了，他的绿发夫人一出来，我简直不敢相信我的眼睛看到了啥）；配音还不错；蔡明钦是《蝴蝶梦：梁山伯与祝英台》的导演，难怪会感觉主创们有些功底。,-2,-2,-2,-1,-2
能把碎碎念拍得这么扁平、无趣，也不是成本限制所可以解释的吧。整个画面，从演员表演、空间概念到声音设计都非常含糊潦草。翻来覆去，说的都是同一样事。儿子的很多话，感觉就是导演自己跳出来说的。其中有一些文绉绉的，能叫台词吗？,-2,-2,-1,-1,-1
40万经费确实少，但不是借口。出发点很好，但背景画面不连贯、表演（尤其是男主的念白）崩坏、母子关系进展没有、镜头虽然长但信息量太少，各方面的完成度都比较差。可见从理念出发演绎故事是很难的。杭州平行影像周，现场交流时有观众痛斥，很罕见。女主的命运大概是前女友的将来吧，如果她依然故我,-2,-1,-1,-1,-2
叙事平淡无高潮，想重点描述的母子之间因为时间空间的疏离感，也不能很好地表现，演员不是专业演员，拍摄技法亦不算好。,-2,-1,-1,-1,-2
请充分用好你手中的镜头啊导演，觉得导演应该学习优秀的导演是怎么拍片的。我觉得自己好像在看电视剧完全看不到电影的影子。,-2,-2,-2,-1,-2
拍的有问题  摄影镜头晃 细节失真  对白想做文学本 但是不舒服  打光冷暖生硬  但是应该鼓励拍电影的人！,-2,-2,-2,-1,-2
故事的核不错，但呈现出来还是差一点。对生活的呈现，感觉是错的，甚至不合理。导演初衷是再现真实生活，结果真实过了头，反倒不真实。想讨论的问题没有深入，只是停留在表面。,-2,1,-2,-1,-2
真的是部好片子，镜头的来回转换表达人物心境，中间开始到最后几乎一直在流眼泪，没有高成本巨制，但是触动人心，画面超级美。力荐,-2,-2,-2,1,-2
故事还是不错的，但有些镜头不知道为什么拍成这个样子，另外周一围说的没错，朱丹确实演得不好,-2,1,-1,-1,-2
小成本的小众派风格 画面感温馨但精致不足，三星鼓励,-2,-2,-2,0,-2
CCTV6特供片！故事还行，拍摄太粗糙，剪辑和导演说故事的能力都很差，故事基本都流于表面。那段三轮摩托怒压长安街抠图抠的过分了！片名也不知道和木房子有什么关系，大量的空镜也就算了，至少还有点意境。小木船的镜头反而特别多，应该叫《爸爸的小木船》才对。结尾是槽点最多的地方，冒雨追不上，机场找不到人，最后来了几段旁边，尴尬癌都犯了。,-2,-1,-2,-1,-2
平心而论 故事是个不错的题材 可能很多人无法理解那种带着战友的遗愿去过本该是自己的人生 但是特殊的历史背景确实可能发生这种事情。。也因为是历史 在多年之后也无法去批判对错。。而女儿与养父之间那种羁跘与互相对立的立场 还是挺真实的。。导演有些电影拍摄手法还需要加强。。。女婿夹在中间也不容易。。,1,-2,-2,-1,-2
导演完全没能力讲好一个故事，节奏太乱，剧情的转变太突兀，铺垫完全不够，有些情节完全多余，主线被淡化的太厉害让人觉得可有可无，只有几个场景拍得非常漂亮和诗意还让我觉得不错。PS：那个木屋子那么西式和复古，你要说是抗美援朝的退伍军人盖的我是打死都不信的。,-2,-1,-2,1,-2
风景是美的，故事很刻意，朱丹没有演技,-2,-1,-1,1,-2
"这是一个探险的故事。但是故事性相对比较弱，人物塑造不够立体，但是推荐还是因为气氛、影片色彩和摄影都恰到好处。种晃动的手持镜头还是很棒的，很有纪实感。让我有钟看文艺片的错觉。
",-2,-1,-1,1,1
居然还可以看.......镜头很棒~~,-2,-2,-2,1,-2
作为一部大陆的独立电影，导演在画面上和剧情上都是很有想法的，鲜明的反差让故事显得不真实，但也还能接受。有点悬疑片又有点恐怖片的氛围，能看到其他电影的影子，影片剧情也略显生硬。但在国内已经是值得鼓励的水准了  20161030,-2,0,-2,1,-2
还不错  镜头感和背景音乐配的不错  故事情节也环环相扣   凶手故事有点老套 老师刚出来就知道必然是他了   整体还是值得一看的,-2,1,-2,1,-2
真的不算烂片。情节没多复杂，镜头有新意。卡司不够。导演能力也不够，模仿和玩的成分比较大。但无论如何不是烂片。鼓励年轻影人！,-2,0,-2,1,-2
片子处理的很一般，感觉想讲很多，但都是留下枝干就不再往下发展，无论是剪辑还是镜头都有很大的进步空间，人物形象不突，故事前半部分拖沓。单纯从这个推理故事来说，也没有太大的新意，恋母恨母连环杀人，很多线索和对白也是让人云里雾里的。但故事背景还有小城的设定很喜欢，老片子的感觉。,-2,-1,0,0,-2
缺陷很明显，符号化的流水账，用莫名的镜头故作高深，结局草率，幕后主谋太容易猜到。人物性格建立在言语上，看不出胖子人性在哪，套路的人物对比。比较喜欢的就是冷艳的色调。,-2,-1,-1,1,-2
生硬的表演，任性的剧情，尴尬的台词，更尴尬的配乐。。。不过摄影居然还可以喇,-2,-1,-1,1,-2
卧槽卧槽卧槽，国师毕竟是国师，场景特么太美了，哪怕商业片也拍的精彩绝伦啊，我服气，景甜都会演戏了,-2,-2,1,1,-2
罕见的华语商业片佳作。一出史诗量级的，无主角又个个是主角的精彩群戏，构成上海一个时代的面貌。演员都很棒，浅野忠信尤其印象深刻。倒叙插叙的结构很厉害，几段剪辑妙笔构成剧情反转高潮，太震撼！几处高处俯拍摄影很棒，梅林茂大神作曲的音乐非常牛。期待3.5小时导演剪辑版。四星半，需二刷细品,-2,1,1,1,-2
拿腔捏调，能力不足。有重构叙事线的野心然而也不过是打乱和重复。人物魅力和神秘感完全来自被调整的故事结构而非人物本身，事实上人物个性都贫乏得可怜，越完整情节越失望。构图精细却没有处理好镜头衔接，航拍有姿态没力度，更不用说韵味甚至浪漫。音乐滥用极差，配不上梅林茂。床戏最差。,-2,-1,-1,1,-1
#2016十佳#暴力美学和迷影情节大概来自昆汀，风骚含蓄的调调和音乐肯定对着王家卫；程耳自己的风格大概是神出鬼没的拼图型非线性叙事，这次命题更大，所谓大时代的车轮下的各种爱恨情仇。摄影对弱光的精细捕捉实属罕见。碎片化后史诗格局因果倒置乃至浮动，恰是如今认知和想象历史的途径。,-2,-2,-2,1,-2
超前点映，国产年度十佳电影，画面音乐镜头语言都很讲究，演员表现从主角到配角都各有亮点。PS：钟汉良的迷妹真多啊，他一出来全场尖叫。,-2,-2,1,1,-2
记录我看过的第一部试映的电影，憋了三个月，终于可以标记自己看过了。电影中的画面和音乐极具美感，叙事节奏明显带有昆汀式的蒙太奇特征，有种王家卫式的情怀、陈凯歌式的深沉、张艺谋式的美学享受，绝对是一部立名之作——原来他就是程耳、拍《边境风云》的那一个。犹记得看过试映后两个月尚回味无穷,-2,-2,1,1,-2
腔调十足。那些俯拍的镜头极有味道。乱世中，有人恣意生长，有人终遭蹂躏。一切东西最终都被规训。,-2,-2,-2,1,-2
中国电影一次前所未有的呈现，太让我沉醉。讲一个值得去留恋的时代消亡过程，风格上非常程耳，内核却较《边境风云》很不一样，在类型框架内有着私人化太多的艺术表达，腔调、酷劲、形式感、甚至恶趣味都更足。程耳对影像的感知存在一种令人着迷的独特魅力，拥有这般才华的华语导演已经很久没出现过了。,-2,-2,-2,1,1
梅林茂配乐再好也架不住溢出画框的BGM ，时间线打乱并无实际意义，大约是验证导演自嘲“看不懂的艺术片”，不过并不难懂，毕竟上海滩往事都能对上；多线并进野心够大，迷影体质大爆发，影像品质佳，倾城时代破碎之花，特写光影太墨镜王，一个过度消费的时代。,-2,-1,-2,1,-2
这电影每时每刻都能读到导演的潜台词“这镜头牛逼吧？……这镜头讲究吧？……”,-2,-2,-2,1,-2
节奏感，分寸感，形式感，拿捏有度；构图美，细节控，腔调足，个性鲜明。乱世浮生命如草，硝烟欲起风飘摇。以为三七罗曼尽，未防四九更不堪。倒让我想起探春的一席话：“可知这样大族人家，若从外头杀来，一时是杀不死的，必须先从家里自杀自灭起来，才能一败涂地！”,-2,1,-2,1,-2
一般，没有明星可能看不下去。耍花活的叙事和一首接一首的配乐不能弥补导演在塑造人物上的能力不足。上海话某种程度上削弱了台词的生硬感，尴尬的口型却造成了另一种不适。美术和摄影过关，属于“看起来很美”的那一类（类似DYHT）。看完之后有了“可能小说会比较好看”的想法。,-2,0,-1,1,-2
片名很切题，确实是一个时代的消亡，有些古旧的、气定神闲的东西，确实是回不来了。。。难得看到这么一部国产电影，从头到尾都很美，每个人的镜头都很美，而且导演真的太小心了，还要强调一下“没想让人看懂”，其实这电影真没什么看不懂的，只要你看得进去。。（P.S. 王传君演得真不错）,-2,-2,-2,1,-2
拍得很美音乐挺好听演员演得都挺好剧情细嚼也很有意思……但作为一个脸盲噩梦就来了：那个车夫不是马仔吗？他是小张？小张不是挂了吗？他睡的那个妓女真的不是子怡吗……堪比之前看兄弟连，所以戴帽子真的严重阻碍辨识啊……??,-2,1,1,1,-2
皆是面上的雅致。细究起来，每个人物都是空的，视觉呈现套路也很贫乏，运动戏几乎不会拍，拼凑感太强了……观众和导演都蛮可怜。,-2,-2,-1,-1,-2
